Complaint ID,Category,Sub Category,Grievance Date,Ward Name,Grievance Status,Staff Remarks,Staff Name,matched_ward,name,latitude,longitude,flood_count,flood_reported,Zone,primary_drain_km,secondary_drain_km,tertiary_drain_km,total_drain_km,drainage_index
20691143,Storm  Water Drain(SWD),Sewerage water left in SWD,03:00.0,Yelahanka old Satellite Town,Closed,The complaint pertains to Bwssb please contact concerned authority,Prashanth/AE,Yelahanka old Satellite Town,TV tower-Jaymahal extension,13.00807692,77.59190397,6,1,Bommanahalli,4.173588219,3.887930074,11.59234659,19.65386489,0.248052676
20690580,Storm  Water Drain(SWD),Sewerage water left in SWD,26:00.0,Marappana Palya,Non Relevant,Bwssb related,BBMP Whatsapp/Customer Support Representative,Marappana Palya,Bhadrappa layout,13.04840829,77.57601953,1,1,Rajarajeshwari Nagar,2.785474341,9.192942243,13.21409715,25.19251373,0.434519403
20690580,Storm  Water Drain(SWD),Sewerage water left in SWD,26:00.0,Marappana Palya,Non Relevant,Bwssb related,BBMP Whatsapp/Customer Support Representative,Marappana Palya,Sulthan Palya Main Road,13.02990909,77.60478322,1,1,South,6.646563429,5.250884205,13.8323662,25.72981384,0.452608399
20690158,Road Maintenance(Engg),Road side drains,05:00.0,Varthur,ReOpen,"Sir still we are waiting,we are facing so much problem due to drainage,it is stinking,road is filled with drainage water, kindly solve this problem",Yadu Krishna/AEE,,,,,,,Yelahanka,5.642170831,8.612131804,18.27855604,32.53285867,0.68164287
20688549,Storm  Water Drain(SWD),Sewerage water left in SWD,38:00.0,Horamavu,Non Relevant,\N,BBMP Whatsapp/Customer Support Representative,,,,,,,South,5.975476394,6.579469376,19.81514193,32.3700877,0.676162947
20688492,Storm  Water Drain(SWD),Sewerage water left in SWD,57:00.0,Nagavara,Registered,Forwarded Task,Samatha/AE,,,,,,,East,4.812158959,10.54178003,15.16925576,30.52319474,0.61398459
20688207,Storm  Water Drain(SWD),Sewerage water left in SWD,42:00.0,Devasandra,Non Relevant,\N,BBMP Whatsapp/Customer Support Representative,,,,,,,Rajarajeshwari Nagar,2.917796059,7.484232524,8.258947159,18.66097574,0.214625608
20688027,Storm  Water Drain(SWD),Sewerage water left in SWD,20:00.0,Nagavara,Registered,Forwarded Task,Samatha/AE,,,,,,,Dasarahalli,2.184265459,7.978450822,10.84197335,21.00468963,0.29353017
20688026,Storm  Water Drain(SWD),Sewerage water left in SWD,20:00.0,Nagavara,Registered,Forwarded Task,Samatha/AE,,,,,,,Yelahanka,1.870602384,5.651370174,18.8081415,26.33011406,0.472818385
20688025,Storm  Water Drain(SWD),Sewerage water left in SWD,19:00.0,Nagavara,Registered,Forwarded Task,Samatha/AE,,,,,,,Mahadevapura,5.03183398,3.576970801,8.106880049,16.71568483,0.149134539
20687548,Storm  Water Drain(SWD),Sewerage water left in SWD,02:00.0,Horamavu,Non Relevant,\N,BBMP Whatsapp/Customer Support Representative,,,,,,,Bommanahalli,5.158054541,4.776642226,13.94282394,23.87752071,0.390248237
20687409,Storm  Water Drain(SWD),Sewerage water left in SWD,56:00.0,Jakkur,Closed,The complaint pertains to Bwssb please contact concerned authority,Prashanth/AE,,,,,,,West,7.198475436,12.60016778,16.86287137,36.66151458,0.82064012
20686417,Storm  Water Drain(SWD),Sewerage water left in SWD,34:00.0,Yelahanka old Satellite Town,Closed,The complaint pertains to Bwssb please contact concerned authority,Prashanth/AE,Yelahanka old Satellite Town,Pillappa Garden – Agencies,13.02590731,77.59117783,6,1,Dasarahalli,4.787892613,8.243340465,12.27775283,25.30898591,0.43844061
20686417,Storm  Water Drain(SWD),Sewerage water left in SWD,34:00.0,Yelahanka old Satellite Town,Closed,The complaint pertains to Bwssb please contact concerned authority,Prashanth/AE,Yelahanka old Satellite Town,TV tower-Jaymahal extension,13.00807692,77.59190397,6,1,Dasarahalli,3.19955414,6.584478613,6.141990388,15.92602314,0.122549422
20686406,Storm  Water Drain(SWD),Sewerage water left in SWD,59:00.0,Rajarajeshwari Nagar,Closed,Bwssb complaint,Aveesh/AE,,,,,,,South,5.621835817,9.354393314,17.14367074,32.11989987,0.667740007
20686200,Road Maintenance(Engg),Road side drains,58:00.0,Varthur,ReOpen,Drainage water overflowing on road.Stinking smell,Yadu Krishna/AEE,,,,,,,Rajarajeshwari Nagar,4.984586347,7.572738385,15.24480935,27.80213408,0.522376096
20686153,Road Maintenance(Engg),Road side drains,38:00.0,Varthur,ReOpen,"Drainage water over flowing on road.Stinking smell,unable to breathe,posing health risk",Yadu Krishna/AEE,,,,,,,Yelahanka,5.678307475,5.402970229,8.843690281,19.92496798,0.257179759
20685957,Road Maintenance(Engg),Road side drains,51:00.0,Hoodi,ReOpen,Drainage blockage has not been cleared.,Srinivas Murthy/AEE,Hoodi,KH Road,12.9554637,77.59203197,3,1,Yelahanka,2.787270888,11.31529557,9.630589219,23.73315567,0.385387976
20685957,Road Maintenance(Engg),Road side drains,51:00.0,Hoodi,ReOpen,Drainage blockage has not been cleared.,Srinivas Murthy/AEE,Hoodi,Cox town,12.99544161,77.62340844,3,1,East,4.703264812,9.187705249,24.5137166,38.40468666,0.879326562
20685587,Storm  Water Drain(SWD),Sewerage water left in SWD,52:00.0,Dodda Bidarkallu,Closed,Bwssb complaints,Aveesh/AE,,,,,,,East,2.774956491,8.831385282,11.0766082,22.68294997,0.350031263
20685586,Storm  Water Drain(SWD),Sewerage water left in SWD,49:00.0,Dodda Bidarkallu,Closed,Bwssb complaint,Aveesh/AE,,,,,,,Bommanahalli,5.793229623,7.64188279,16.89340994,30.32852235,0.607430658
20684715,Storm  Water Drain(SWD),Sewerage water left in SWD,17:00.0,Horamavu,Non Relevant,\N,BBMP Whatsapp/Customer Support Representative,,,,,,,South,4.791490636,4.649210718,13.91341503,23.35411638,0.372627063
20684534,Storm  Water Drain(SWD),Sewerage water left in SWD,15:00.0,Sarvagna Nagar,Closed,kindly contact concern depatment,Vikranth/AE,Sarvagna Nagar,Sampangiram Nagar,12.99362852,77.5746801,4,1,Dasarahalli,2.0231141,3.997700213,7.321756959,13.34257127,0.03557373
20683900,Storm  Water Drain(SWD),Sewerage water left in SWD,34:00.0,Vidyaranyapura,ReOpen,"Problem not yet solved , still drainage water blocked in main pipe due to which drainage water entering inside house",7829808099/AEE,,,,,,,Yelahanka,4.824163285,9.904268931,18.24219866,32.97063087,0.696381113
20683793,Storm  Water Drain(SWD),Sewerage water left in SWD,17:00.0,Vidyaranyapura,ReOpen,Drainage water overflowing in area,7829808099/AEE,,,,,,,Mahadevapura,3.99613861,4.079590675,10.89913253,18.97486182,0.225193043
20683164,Storm  Water Drain(SWD),Sewerage water left in SWD,06:00.0,Sarvagna Nagar,Non Relevant,Kindly contact concern department,BBMP Whatsapp/Customer Support Representative,Sarvagna Nagar,Sampangiram Nagar,12.99362852,77.5746801,4,1,South,3.526629862,9.37679293,14.23911076,27.14253356,0.500169678
20681561,Road Maintenance(Engg),water stagnation,20:00.0,Horamavu,ReOpen,"Absolutely no action has been taken by the BBMP. The gutter water continues to flow and now, has flooded the frontage of house no 87 in the corner. This is despite the clearing/ cleaning action by the owner of house no 87 at a cost of Rs. 81000.",Arpitha /AEE,,,,,,,Bommanahalli,2.011009165,5.590118323,10.58022546,18.18135295,0.198478404
20679758,Storm  Water Drain(SWD),Sewerage water left in SWD,05:00.0,Horamavu,Non Relevant,\N,BBMP Whatsapp/Customer Support Representative,,,,,,,Bommanahalli,4.52207938,6.669717105,13.56012336,24.75191984,0.419686165
20679220,Storm  Water Drain(SWD),Sewerage water left in SWD,44:00.0,Vignana Nagar,Non Relevant,\N,BBMP Whatsapp/Customer Support Representative,,,,,,,South,4.353569275,6.703896763,9.162919959,20.220386,0.267125439
20679105,Storm  Water Drain(SWD),Sewerage water left in SWD,15:00.0,Koramangala,Closed,complaint resolved,Santosh kumar B/AEE,Koramangala,Koramangala Slum,12.92481727,77.62797421,2,1,Bommanahalli,4.975432763,6.417545373,10.98628959,22.37926773,0.339807355
20679089,Road Maintenance(Engg),Footpath,00:00.0,Rajamahal,Closed,Both side  drains constructed for avoid flood in rainy season so carriage width are maintain,Naveen/AE,,,,,,,South,4.352833856,10.36189019,20.80800806,35.52273211,0.78230134
20679088,Storm  Water Drain(SWD),Sewerage water left in SWD,58:00.0,Koramangala,ReOpen,As per citizen not satisfied,Suma/AEE,Koramangala,Koramangala Slum,12.92481727,77.62797421,2,1,West,6.401780102,7.174095441,11.14944152,24.72531706,0.418790543
20678088,Storm  Water Drain(SWD),Sewerage water left in SWD,53:00.0,Madiwala,Closed,Complaint resolved,Santosh kumar B/AEE,Madiwala,Minerva Mill,12.97945241,77.56446415,1,1,South,4.514724878,9.064439443,16.2898448,29.86900912,0.591960472
20678088,Storm  Water Drain(SWD),Sewerage water left in SWD,53:00.0,Madiwala,Closed,Complaint resolved,Santosh kumar B/AEE,Madiwala,"Miller Tank,",12.9919938,77.59806414,1,1,Rajarajeshwari Nagar,3.487658089,6.344327614,8.79335021,18.62533591,0.213425741
20676354,Storm  Water Drain(SWD),Sewerage water left in SWD,10:00.0,HBR Layout,Registered,1st Assignment Based on Ward Mapping,Samatha/AE,HBR Layout,Gubbanna Layout,12.97920853,77.55564567,5,1,South,6.170933374,9.891204906,17.97668667,34.03882495,0.732343431
20676354,Storm  Water Drain(SWD),Sewerage water left in SWD,10:00.0,HBR Layout,Registered,1st Assignment Based on Ward Mapping,Samatha/AE,HBR Layout,RPC layout,12.96278178,77.53789808,5,1,Bommanahalli,3.315672898,10.77622304,7.668639174,21.76053512,0.318976815
20676273,Storm  Water Drain(SWD),Sewerage water left in SWD,00:00.0,Rajagopala Nagar,Non Relevant,\N,BBMP Whatsapp/Customer Support Representative,,,,,,,Yelahanka,2.243273097,9.860576778,19.58956621,31.69341609,0.653381806
20675948,Storm  Water Drain(SWD),Sewerage water left in SWD,21:00.0,Benniganahalli,Non Relevant,Kindly contact concern department,BBMP Whatsapp/Customer Support Representative,Benniganahalli,"Bhovi Colony, near Sane Guruvanahalli Tank",13.01209705,77.67620738,8,1,Rajarajeshwari Nagar,1.412252438,4.647112461,10.21437443,16.27373933,0.134255797
20675550,Road Maintenance(Engg),Road side drains,57:00.0,Thanisandra,Non Relevant,"Discussed with complainer 
Drain water overflowing opp sampigehalli police station  , Thanisandra main road
Above road will.come to RI division comes yelahanka",BBMP Whatsapp/Customer Support Representative,,,,,,,Bommanahalli,4.898117651,3.983873513,9.009643408,17.89163457,0.18872461
20675328,Solid Waste (Garbage) Related,Garbage vehicle not arrived,53:00.0,Hagadooru,Closed,It's belongs to engineering department drainage complaint,Somshekar Reddy D N /JHI,,,,,,,East,5.721857308,7.622640443,9.249444705,22.59394246,0.347034694
20673296,Storm  Water Drain(SWD),Sewerage water left in SWD,16:00.0,Horamavu,Non Relevant,\N,BBMP Whatsapp/Customer Support Representative,,,,,,,East,6.224478609,10.95077931,10.88588439,28.0611423,0.531095987
20672135,Storm  Water Drain(SWD),Sewerage water left in SWD,24:00.0,Jakkur,Closed,The complaint pertains to Bwssb please contact concerned authority,Prashanth/AE,,,,,,,Yelahanka,2.622227975,4.411406508,13.4689257,20.50256018,0.276625246
20672057,Storm  Water Drain(SWD),Sewerage water left in SWD,46:00.0,Jakkur,Closed,the complaint pertains to bwssb please contact concerned authority,Prashanth/AE,,,,,,,Yelahanka,2.254583083,7.970929978,10.9832432,21.20875626,0.300400372
20671002,Storm  Water Drain(SWD),Sewerage water left in SWD,50:00.0,Horamavu,Non Relevant,\N,BBMP Whatsapp/Customer Support Representative,,,,,,,Rajarajeshwari Nagar,1.356724196,7.129478518,14.35916119,22.84536391,0.355499166
20669280,Storm  Water Drain(SWD),Sewerage water left in SWD,23:00.0,Horamavu,Non Relevant,\N,BBMP Whatsapp/Customer Support Representative,,,,,,,West,3.693172818,7.508195017,13.79257911,24.99394695,0.427834362
20668747,Storm  Water Drain(SWD),Sewerage water left in SWD,29:00.0,Vasanth Nagar,Non Relevant,Kindly contact concern department,BBMP Whatsapp/Customer Support Representative,,,,,,,Yelahanka,4.431604897,10.16729763,9.782514107,24.38141663,0.407212631
20666547,Storm  Water Drain(SWD),Sewerage water left in SWD,32:00.0,Doddabommasandra,Non Relevant,The said issue pertains to Bwssb,BBMP Whatsapp/Customer Support Representative,,,,,,,East,4.353464271,6.065982531,18.49146477,28.91091157,0.559704715
20664974,Storm  Water Drain(SWD),Sewerage water left in SWD,10:00.0,Ullalu,Closed,Bwssb complaint,Aveesh/AE,,,,,,,South,3.931122102,4.888671145,17.01293078,25.83272403,0.456073021
20664777,Storm  Water Drain(SWD),Sewerage water left in SWD,41:00.0,Nagavara,Registered,Forwarded Task,Samatha/AE,,,,,,,Bommanahalli,5.568714125,9.211415672,8.129784326,22.90991412,0.357672343
20663604,Storm  Water Drain(SWD),Sewerage water left in SWD,34:00.0,Anjanapur,Registered,1st Assignment Based on Ward Mapping,Sri.Shashidhar C./AEE,Anjanapur,Anandanagara,13.03132829,77.59131212,2,1,East,4.089532802,9.954913162,10.84952668,24.89397264,0.42446858
20663599,Storm  Water Drain(SWD),Sewerage water left in SWD,26:00.0,Anjanapur,Registered,1st Assignment Based on Ward Mapping,Sri.Shashidhar C./AEE,Anjanapur,Anandanagara,13.03132829,77.59131212,2,1,East,5.083936935,11.88402396,8.623414258,25.59137516,0.447947658
20663478,Storm  Water Drain(SWD),Sewerage water left in SWD,24:00.0,Ullalu,Closed,Resolved,Aveesh/AE,,,,,,,West,6.031726269,8.413446047,18.46695083,32.91212315,0.694411364
20663236,Storm  Water Drain(SWD),Sewerage water left in SWD,33:00.0,Yelahanka old Satellite Town,Closed,The complaint pertains to Bwssb please contact concerned authority,Prashanth/AE,Yelahanka old Satellite Town,Pillappa Garden – Agencies,13.02590731,77.59117783,6,1,Rajarajeshwari Nagar,2.846516851,4.851613216,12.53504003,20.2331701,0.267555834
20663236,Storm  Water Drain(SWD),Sewerage water left in SWD,33:00.0,Yelahanka old Satellite Town,Closed,The complaint pertains to Bwssb please contact concerned authority,Prashanth/AE,Yelahanka old Satellite Town,TV tower-Jaymahal extension,13.00807692,77.59190397,6,1,Rajarajeshwari Nagar,3.726138131,8.574165065,10.44467118,22.74497437,0.352119405
20662994,Storm  Water Drain(SWD),Sewerage water left in SWD,03:00.0,Yelahanka old Satellite Town,Closed,The complaint pertains to Bwssb please contact concerned authority,Prashanth/AE,Yelahanka old Satellite Town,Pillappa Garden – Agencies,13.02590731,77.59117783,6,1,Dasarahalli,4.304509351,7.796495274,13.41053858,25.5115432,0.445259998
20662994,Storm  Water Drain(SWD),Sewerage water left in SWD,03:00.0,Yelahanka old Satellite Town,Closed,The complaint pertains to Bwssb please contact concerned authority,Prashanth/AE,Yelahanka old Satellite Town,TV tower-Jaymahal extension,13.00807692,77.59190397,6,1,West,6.927411368,10.75226824,19.52675334,37.20643295,0.838985595
20662987,Storm  Water Drain(SWD),Sewerage water left in SWD,55:00.0,Jakkur,Closed,The said issue pertains to Bwssb please contact concerned authority,Prashanth/AE,,,,,,,South,2.450074753,6.563233666,15.25837057,24.27167898,0.403518153
20662944,Storm  Water Drain(SWD),Sewerage water left in SWD,44:00.0,Kengeri,Closed,Resolved,Aveesh/AE,Kengeri,Kengeri Yellamma temple,12.89891178,77.48273571,2,1,Rajarajeshwari Nagar,4.913691738,7.086499335,14.79439765,26.79458872,0.488455605
20662944,Storm  Water Drain(SWD),Sewerage water left in SWD,44:00.0,Kengeri,Closed,Resolved,Aveesh/AE,Kengeri,KR circle Underpass,12.97542914,77.58732304,2,1,Bommanahalli,3.714523319,6.457304227,8.624475428,18.79630297,0.219181597
20662872,Storm  Water Drain(SWD),Sewerage water left in SWD,36:00.0,Konena Agrahara,Non Relevant,kindly contact concern department,BBMP Whatsapp/Customer Support Representative,Konena Agrahara,Kallena Agrahara in Arekere,12.87097018,77.59350209,2,1,Yelahanka,2.839573064,4.732656587,7.922106824,15.49433647,0.108016058
20662755,Storm  Water Drain(SWD),Sewerage water left in SWD,43:00.0,Someshwara,Closed,The said issue pertains to Bwssb please contact concerned authority,Prashanth/AE,,,,,,,West,4.279333084,12.75582218,11.32716906,28.36232432,0.541235721
20662492,Storm  Water Drain(SWD),Sewerage water left in SWD,48:00.0,Sarvagna Nagar,Non Relevant,kindly contact concern department,BBMP Whatsapp/Customer Support Representative,Sarvagna Nagar,Sampangiram Nagar,12.99362852,77.5746801,4,1,Yelahanka,6.304156361,5.094549047,7.176381243,18.57508665,0.211734026
20662465,Storm  Water Drain(SWD),Sewerage water left in SWD,56:00.0,Sarvagna Nagar,Non Relevant,kindly contact concern department,BBMP Whatsapp/Customer Support Representative,Sarvagna Nagar,Sampangiram Nagar,12.99362852,77.5746801,4,1,East,4.955708564,14.50237354,17.02988198,36.48796408,0.814797288
20660951,Storm  Water Drain(SWD),Sewerage water left in SWD,23:00.0,Vidyaranyapura,Closed,The complaint pertains to. Bwssb please contact concerned authority,Prashanth/AE,,,,,,,Bommanahalli,2.979382246,7.095043297,17.94172258,28.01614812,0.529581192
20660471,Storm  Water Drain(SWD),Sewerage water left in SWD,52:00.0,Domlur,Non Relevant,Kindly contact concern department,BBMP Whatsapp/Customer Support Representative,Domlur,Dommlur,12.96093324,77.63873905,2,1,Bommanahalli,4.350303844,5.138496966,6.501630144,15.99043095,0.124717805
20660051,Storm  Water Drain(SWD),Sewerage water left in SWD,18:00.0,Yelahanka old Satellite Town,Closed,The complaint pertains to Bwssb please contact concerned authority,Prashanth/AE,Yelahanka old Satellite Town,Pillappa Garden – Agencies,13.02590731,77.59117783,6,1,East,3.440873713,10.41900947,10.07586854,23.93575172,0.392208669
20660051,Storm  Water Drain(SWD),Sewerage water left in SWD,18:00.0,Yelahanka old Satellite Town,Closed,The complaint pertains to Bwssb please contact concerned authority,Prashanth/AE,Yelahanka old Satellite Town,TV tower-Jaymahal extension,13.00807692,77.59190397,6,1,West,2.209661972,12.35651252,14.11864513,28.68481963,0.552092998
20659960,Storm  Water Drain(SWD),Sewerage water left in SWD,52:00.0,Begur,Registered,1st Assignment Based on Ward Mapping,Sri.Shashidhar C./AEE,,,,,,,East,2.773278331,12.32224886,23.8758753,38.97140249,0.898405881
20659959,Storm  Water Drain(SWD),Sewerage water left in SWD,49:00.0,Begur,Registered,1st Assignment Based on Ward Mapping,Sri.Shashidhar C./AEE,,,,,,,Yelahanka,2.214620027,10.45248918,10.69972303,23.36683224,0.373055161
20659490,Road Maintenance(Engg),Road side drains,37:00.0,Chokkasandra,ReOpen,"Forest dept (service) action is pending,due to this works is still in completed. Awaiting for tree roots removal in the drainage line by forest dept of BBMP.",Prabhu/AEE,,,,,,,Dasarahalli,1.746849697,6.9527002,9.973795049,18.67334495,0.215042035
20659405,Storm  Water Drain(SWD),Sewerage water left in SWD,21:00.0,Vidyaranyapura,Closed,The said issue pertains to Bwssb please contact concerned authority,Prashanth/AE,,,,,,,Bommanahalli,2.124722277,8.942074234,6.530053953,17.59685046,0.178800271
20658923,Storm  Water Drain(SWD),Sewerage water left in SWD,38:00.0,Someshwara,Non Relevant,complaint pertains to Bwssb please contact concerned authority,BBMP Whatsapp/Customer Support Representative,,,,,,,Mahadevapura,4.091673928,9.444369561,7.365284091,20.90132758,0.290050335
20658344,Storm  Water Drain(SWD),Sewerage water left in SWD,11:00.0,Begur,Registered,1st Assignment Based on Ward Mapping,Sri.Shashidhar C./AEE,,,,,,,Mahadevapura,2.163896354,5.247676062,17.34089846,24.75247088,0.419704716
20658228,Storm  Water Drain(SWD),Sewerage water left in SWD,06:00.0,Yelachenahalli,Registered,1st Assignment Based on Ward Mapping,Sri.Shashidhar C./AEE,,,,,,,Yelahanka,3.25920296,7.915399709,19.52561427,30.70021694,0.619944301
20658094,Storm  Water Drain(SWD),Sewerage water left in SWD,25:00.0,Someshwara,Non Relevant,complaints pertins to bwssb  please contact concerned authority,BBMP Whatsapp/Customer Support Representative,,,,,,,South,6.273620891,6.130280255,6.871382725,19.27528387,0.235307191
20657862,Road Maintenance(Engg),Road side drains,22:00.0,Jakkur,Non Relevant,Drainage problem bwssb,BBMP Whatsapp/Customer Support Representative,,,,,,,Rajarajeshwari Nagar,3.148450397,9.669842052,15.71752023,28.53581268,0.547076461
20657782,Storm  Water Drain(SWD),Sewerage water left in SWD,02:00.0,Nagarabhavi,Non Relevant,Bwssb related,BBMP Whatsapp/Customer Support Representative,,,,,,,East,6.005346431,14.4405934,18.86503894,39.31097877,0.909838214
20657679,Storm  Water Drain(SWD),Sewerage water left in SWD,04:00.0,Ganeshmandira Ward,Closed,Closed,Chethan HD/AEE,Ganeshmandira Ward,Shivananda circle_Railway under pass,12.98778846,77.57782902,1,1,East,3.033919227,5.394268114,22.75461101,31.18279835,0.636191111
20657679,Storm  Water Drain(SWD),Sewerage water left in SWD,04:00.0,Ganeshmandira Ward,Closed,Closed,Chethan HD/AEE,Ganeshmandira Ward,Bismillanagar – Agencies,12.92585339,77.60219904,1,1,South,2.680673996,10.24738897,13.37099091,26.29905388,0.471772699
20657679,Storm  Water Drain(SWD),Sewerage water left in SWD,04:00.0,Ganeshmandira Ward,Closed,Closed,Chethan HD/AEE,Ganeshmandira Ward,Indiranagar 80ft road,12.96887333,77.64774383,1,1,South,1.908429943,12.1146107,14.25036261,28.27340325,0.538242063
20656974,Storm  Water Drain(SWD),Sewerage water left in SWD,30:00.0,Benniganahalli,Closed,kindly contact concern department,Vikranth/AE,Benniganahalli,"Bhovi Colony, near Sane Guruvanahalli Tank",13.01209705,77.67620738,8,1,Yelahanka,2.410888303,5.444602761,13.04831349,20.90380456,0.290133726
20656521,Storm  Water Drain(SWD),Sewerage water left in SWD,59:00.0,Gottigere,Registered,1st Assignment Based on Ward Mapping,Sri.Shashidhar C./AEE,Gottigere,KEB Compound Maththikere,13.03629937,77.55861679,1,1,Yelahanka,2.937233627,8.543561844,15.4693539,26.95014937,0.493692782
20656521,Storm  Water Drain(SWD),Sewerage water left in SWD,59:00.0,Gottigere,Registered,1st Assignment Based on Ward Mapping,Sri.Shashidhar C./AEE,Gottigere,Cotton pete,12.96668509,77.56544679,1,1,South,2.60275347,12.03165053,8.817960631,23.45236463,0.375934735
20655401,veterinary,Animal Rescue - Not well - Requires attention,48:00.0,Koramangala,Closed,Madum drainage filling is comes under solid waste department please contact solid waste department,SURESH/VI,Koramangala,Koramangala Slum,12.92481727,77.62797421,2,1,Bommanahalli,1.899161402,4.004594839,6.382163271,12.28591951,0
20654908,Storm  Water Drain(SWD),Sewerage water left in SWD,48:00.0,Jayachamarajendra Nagar,Non Relevant,Kindly contact concern department,BBMP Whatsapp/Customer Support Representative,Jayachamarajendra Nagar,Jagajeevan ram nagar,12.96558806,77.55067918,1,1,Yelahanka,2.179052181,9.579362138,10.58784721,22.34626152,0.338696153
20654429,Road Infrastructure,Road Infrastructure,54:00.0,Hagadooru,ReOpen,"Please check on the spot . Drain is still chocked and may overflow anytime emitting dirty small if not cleaned from New Temple Road to Borewell road.
 Please keep the complaint reopened till cleaning of the chocked drain and cover it near puncture shop onwards on Borewell Road",Yogesh K.P/AEE,,,,,,,Dasarahalli,2.858803565,4.784094044,11.98774378,19.63064139,0.247270823
20654097,Storm  Water Drain(SWD),Sewerage water left in SWD,39:00.0,Horamavu,Non Relevant,\N,BBMP Whatsapp/Customer Support Representative,,,,,,,Yelahanka,2.590401848,11.39516956,9.145206949,23.13077836,0.365108062
20653903,Storm  Water Drain(SWD),Sewerage water left in SWD,27:00.0,Ullalu,Closed,Bwssb complaint,Aveesh/AE,,,,,,,East,4.185619166,14.71058245,19.44835137,38.34455298,0.877302074
20652417,Storm  Water Drain(SWD),Sewerage water left in SWD,31:00.0,Hoysala Nagar,Non Relevant,Kindly contact concern department,BBMP Whatsapp/Customer Support Representative,Hoysala Nagar,Jayanagar 3rd Block LIC Colony,12.92976807,77.58953084,3,1,Yelahanka,4.0164029,11.55413191,19.59080383,35.16133864,0.770134499
20651561,Storm  Water Drain(SWD),Sewerage water left in SWD,41:00.0,Horamavu,Non Relevant,\N,BBMP Whatsapp/Customer Support Representative,,,,,,,Bommanahalli,4.606776729,7.306606625,7.197234126,19.11061748,0.229763456
20651282,Storm  Water Drain(SWD),Sewerage water left in SWD,18:00.0,Nagavara,Non Relevant,\N,BBMP Whatsapp/Customer Support Representative,,,,,,,South,1.900491913,11.57736253,16.51910061,29.99695505,0.59626796
20651006,Road Maintenance(Engg),Road side drains,55:00.0,HSR Layout,Non Relevant,Manhole overflow ( BWSSB),BBMP Whatsapp/Customer Support Representative,HSR Layout,NGV to HSR Layout,12.948554,77.62014729,1,1,East,6.796462393,13.44549399,15.54375373,35.78571011,0.791154879
20651006,Road Maintenance(Engg),Road side drains,55:00.0,HSR Layout,Non Relevant,Manhole overflow ( BWSSB),BBMP Whatsapp/Customer Support Representative,HSR Layout,NGV to HSR Layout,12.948554,77.62014729,1,1,Yelahanka,4.61392187,6.552803786,18.20673466,29.37346032,0.575277096
20651006,Road Maintenance(Engg),Road side drains,55:00.0,HSR Layout,Non Relevant,Manhole overflow ( BWSSB),BBMP Whatsapp/Customer Support Representative,HSR Layout,NGV to HSR Layout,12.90676969,77.64766776,1,1,Bommanahalli,1.867915644,9.966866056,8.258659815,20.09344152,0.262851667
20651006,Road Maintenance(Engg),Road side drains,55:00.0,HSR Layout,Non Relevant,Manhole overflow ( BWSSB),BBMP Whatsapp/Customer Support Representative,HSR Layout,NGV to HSR Layout,12.90676969,77.64766776,1,1,Dasarahalli,4.344883047,3.222045808,11.86478471,19.43171357,0.240573626
20650844,Storm  Water Drain(SWD),Sewerage water left in SWD,00:00.0,HAL Airport,Non Relevant,\N,BBMP Whatsapp/Customer Support Representative,HAL Airport,HAL Airport Road,12.95450438,77.68226401,2,1,Yelahanka,6.020187523,8.770159028,17.79836794,32.58871449,0.683523338
20649334,Storm  Water Drain(SWD),Sewerage water left in SWD,47:00.0,Maruthi Seva Nagar,Non Relevant,\N,BBMP Whatsapp/Customer Support Representative,,,,,,,Bommanahalli,1.774850819,5.47506628,18.0438313,25.2937484,0.437927617
20649324,Storm  Water Drain(SWD),Sewerage water left in SWD,41:00.0,HBR Layout,Non Relevant,\N,BBMP Whatsapp/Customer Support Representative,HBR Layout,Gubbanna Layout,12.97920853,77.55564567,5,1,Dasarahalli,2.196759533,3.723401315,11.76912989,17.68929074,0.181912409
20649324,Storm  Water Drain(SWD),Sewerage water left in SWD,41:00.0,HBR Layout,Non Relevant,\N,BBMP Whatsapp/Customer Support Representative,HBR Layout,RPC layout,12.96278178,77.53789808,5,1,South,5.811626527,4.904102214,13.98417534,24.69990408,0.417934978
20647175,Storm  Water Drain(SWD),Sewerage water left in SWD,32:00.0,Konena Agrahara,Non Relevant,Kindly contact concern department,BBMP Whatsapp/Customer Support Representative,Konena Agrahara,Kallena Agrahara in Arekere,12.87097018,77.59350209,2,1,Yelahanka,5.191646514,9.570310207,14.80272247,29.56467919,0.581714759
20647011,Storm  Water Drain(SWD),Sewerage water left in SWD,29:00.0,HBR Layout,Non Relevant,\N,BBMP Whatsapp/Customer Support Representative,HBR Layout,Gubbanna Layout,12.97920853,77.55564567,5,1,Dasarahalli,1.86427567,5.039249783,13.66283084,20.56635629,0.278773036
20647011,Storm  Water Drain(SWD),Sewerage water left in SWD,29:00.0,HBR Layout,Non Relevant,\N,BBMP Whatsapp/Customer Support Representative,HBR Layout,RPC layout,12.96278178,77.53789808,5,1,East,3.25609594,12.24766772,17.70036569,33.20412935,0.704242181
20646080,Storm  Water Drain(SWD),Sewerage water left in SWD,59:00.0,Horamavu,Non Relevant,\N,BBMP Whatsapp/Customer Support Representative,,,,,,,South,3.589407724,4.805528897,7.239093013,15.63402963,0.112719032
